"sensor_id","time","value","upper_limit","lower_limit","outlier_status"
"7","2024-10-24 18:03:03.955996","0.008673095703125001","0.014615488942038145","0.0004938377029731654",False
"7","2024-10-24 18:03:03.675841","0.0059814453125","0.014615498093591521","0.0004937248392183216",False
"7","2024-10-24 18:03:03.396201","0.006579589843750001","0.014615531576899153","0.0004938372423254813",False
"7","2024-10-24 18:03:03.115898","0.007476806640625001","0.014615662439666955","0.0004937968084333041",False
"7","2024-10-24 18:03:02.836388","0.008374023437500001","0.014615829265493143","0.0004936372094082684",False
"7","2024-10-24 18:03:02.557207","0.008374023437500001","0.014615899888726042","0.0004934905993269137",False
"7","2024-10-24 18:03:02.277564","0.007476806640625001","0.014615970511727076","0.0004933439824295321",False
"7","2024-10-24 18:03:01.995864","0.007476806640625001","0.014616137367182001","0.0004931843480678686",False
"7","2024-10-24 18:03:01.716396","0.0059814453125","0.014616304234294011","0.000493024702718948",False
"7","2024-10-24 18:03:01.437312","0.008074951171875","0.01461633775637601","0.0004931371193341669",False
"7","2024-10-24 18:03:01.156084","0.006280517578125","0.01461645517810344","0.0004929714380646419",False
"7","2024-10-24 18:03:00.876914","0.008074951171875","0.014616544752265929","0.0004930000748428693",False
"7","2024-10-24 18:03:00.597169","0.006579589843750001","0.014616662194028863","0.0004928343723053993",False
"7","2024-10-24 18:03:00.317624","0.006878662109375","0.014616793146776077","0.0004927938963107748",False
"7","2024-10-24 18:03:00.041586","0.006878662109375","0.014616950784932083","0.0004926989936140293",False
"7","2024-10-24 18:02:59.762624","0.006878662109375","0.014617108431973821","0.0004926040878527865",False
"7","2024-10-24 18:02:59.482922","0.006878662109375","0.01461726608790204","0.0004925091790271103",False
"7","2024-10-24 18:02:59.202877","0.00777587890625","0.014617423752717481","0.000492414267137066",False
"7","2024-10-24 18:02:58.922978","0.006878662109375","0.014617573343764918","0.0004922441703222574",False
"7","2024-10-24 18:02:58.644404","0.007476806640625001","0.014617731030006714","0.000492149244790221",False
"7","2024-10-24 18:02:58.365665","0.007476806640625001","0.014617898030013034","0.0004919894964890174",False
"7","2024-10-24 18:02:58.086365","0.006878662109375","0.014618065041693627","0.0004918297371866174",False
"7","2024-10-24 18:02:57.807637","0.008374023437500001","0.014618222760313798","0.0004917347916002833",False
"7","2024-10-24 18:02:57.528231","0.007476806640625001","0.014618293553599903","0.0004915879707766734",False
"7","2024-10-24 18:02:57.249416","0.006579589843750001","0.014618460597711588","0.0004914281797744405",False
"7","2024-10-24 18:02:56.96862","0.0071777343750000005","0.014618591655988729","0.0004913876668505299",False
"7","2024-10-24 18:02:56.686952","0.0071777343750000005","0.01461876141656029","0.0004912529297470478",False
"7","2024-10-24 18:02:56.406151","0.006878662109375","0.014618931188525398","0.0004911181845016644",False
"7","2024-10-24 18:02:56.124997","0.0071777343750000005","0.014619088968581084","0.0004910232021412709",False
"7","2024-10-24 18:02:55.846903","0.0056823730468750005","0.014619258762477137","0.0004908884427587152",False
"7","2024-10-24 18:02:55.567319","0.006878662109375","0.014619221568064177","0.0004910995264474751",False
"7","2024-10-24 18:02:55.287093","0.007476806640625001","0.014619379365712504","0.0004910045478573625",False
"7","2024-10-24 18:02:55.008545","0.006579589843750001","0.014619546499741084","0.000490844692959222",False
"7","2024-10-24 18:02:54.728582","0.008673095703125001","0.014619677606712395","0.000490804188305204",False
"7","2024-10-24 18:02:54.448483","0.007476806640625001","0.014619687041640446","0.0004906909358888215",False
"7","2024-10-24 18:02:54.169811","0.00777587890625","0.01461985420608836","0.0004905310513097791",False
"7","2024-10-24 18:02:53.89021","0.006280517578125","0.014620003996124759","0.000490360763778599",False
"7","2024-10-24 18:02:53.610221","0.006579589843750001","0.014620093731678038","0.0004903894254760944",False
"7","2024-10-24 18:02:53.326006","0.0071777343750000005","0.014620224881046825","0.0004903489037358273",False
"7","2024-10-24 18:02:53.048136","0.00538330078125","0.014620394772726177","0.0004902140842828941",False
"7","2024-10-24 18:02:52.767755","0.005084228515625001","0.01462027202722177","0.0004905386044769975",False
"7","2024-10-24 18:02:52.48883","0.008374023437500001","0.014620048978652305","0.0004909912309729054",False
"7","2024-10-24 18:02:52.213958","0.00777587890625","0.014620119972302906","0.0004908441929749562",False
"7","2024-10-24 18:02:51.93415","0.007476806640625001","0.014620269834426311","0.0004906738535846548",False
"7","2024-10-24 18:02:51.655766","0.007476806640625001","0.014620437085245784","0.0004905139119594556",False
"7","2024-10-24 18:02:51.375704","0.0071777343750000005","0.014620604347770183","0.000490353959308497",False
"7","2024-10-24 18:02:51.096861","0.008673095703125001","0.014620774296358184","0.0004902191122192244",False
"7","2024-10-24 18:02:50.817455","0.0071777343750000005","0.014620783827641197","0.0004901057245103365",False
"7","2024-10-24 18:02:50.541606","0.007476806640625001","0.014620953797883992","0.0004899708558335544",False
"7","2024-10-24 18:02:50.260499","0.006878662109375","0.014621121103405476","0.0004898108603200854",False
"7","2024-10-24 18:02:49.979573","0.0071777343750000005","0.014621279066117647","0.0004897158005190607",False
"7","2024-10-24 18:02:49.699746","0.007476806640625001","0.014621449070252137","0.0004895809077386289",False
"7","2024-10-24 18:02:49.419982","0.0056823730468750005","0.014621616411182852","0.0004894208827300574",False
"7","2024-10-24 18:02:49.139534","0.008074951171875","0.014621579183125986","0.0004896322273141651",False
"7","2024-10-24 18:02:48.860753","0.008374023437500001","0.014621697074970214","0.0004894660579457298",False
"7","2024-10-24 18:02:48.580925","0.008374023437500001","0.014621768171893536","0.0004893188764383202",False
"7","2024-10-24 18:02:48.301832","0.007476806640625001","0.014621839268619818","0.0004891716880545899",False
"7","2024-10-24 18:02:48.026705","0.0071777343750000005","0.014622006657444953","0.0004890116159678081",False
"7","2024-10-24 18:02:47.746986","0.006878662109375","0.014622176734546372","0.0004888766627343362",False
"7","2024-10-24 18:02:47.467853","0.0056823730468750005","0.014622334787844962","0.0004887815443115513",False
"7","2024-10-24 18:02:47.189743","0.0071777343750000005","0.014622297580832916","0.0004889929281908815",False
"7","2024-10-24 18:02:46.909901","0.00777587890625","0.014622467683381615","0.0004888579670667224",False
"7","2024-10-24 18:02:46.630093","0.008673095703125001","0.014622617744453309","0.000488687427445623",False
"7","2024-10-24 18:02:46.349908","0.006579589843750001","0.014622627382500272","0.0004885738702024196",False
"7","2024-10-24 18:02:46.070376","0.006579589843750001","0.014622758724144685","0.000488533299149275",False
"7","2024-10-24 18:02:45.791042","0.006579589843750001","0.014622890069671456","0.000488492732655975",False
"7","2024-10-24 18:02:45.512418","0.0071777343750000005","0.014623021419080274","0.0004884521707240134",False
"7","2024-10-24 18:02:45.232367","0.006280517578125","0.014623191583413842","0.0004883171661355752",False
"7","2024-10-24 18:02:44.952442","0.0059814453125","0.014623281465266497","0.0004883459054444142",False
"7","2024-10-24 18:02:44.671658","0.006579589843750001","0.014623315140319747","0.0004884586832630596",False
"7","2024-10-24 18:02:44.392545","0.006878662109375","0.014623446499740983","0.0004884181463980387",False
"7","2024-10-24 18:02:44.114924","0.00777587890625","0.014623604639647046","0.0004883230142335056",False
"7","2024-10-24 18:02:43.835056","0.006878662109375","0.014623754815340517","0.00048815237846846094",False
"7","2024-10-24 18:02:43.554808","0.008374023437500001","0.014623912976787785","0.00048805723260432737",False
"7","2024-10-24 18:02:43.275053","0.00538330078125","0.014623984265955962","0.0004879098291460547",False
"7","2024-10-24 18:02:42.995931","0.0071777343750000005","0.014623861351172046","0.00048823490697698715",False
"7","2024-10-24 18:02:42.715756","0.006579589843750001","0.014624031595044905","0.00048809986654283714",False
"7","2024-10-24 18:02:42.434969","0.0071777343750000005","0.014624162995308158","0.00048805933505745736",False
"7","2024-10-24 18:02:42.156239","0.006579589843750001","0.014624333259980834","0.0004879242829658806",False
"7","2024-10-24 18:02:41.876204","0.006280517578125","0.01462446467347509","0.00048788375257331935",False
"7","2024-10-24 18:02:41.595834","0.006579589843750001","0.014624554572925491","0.00048791257960017695",False
"7","2024-10-24 18:02:41.316941","0.006878662109375","0.014624685990685211","0.0004878720631558437",False
"7","2024-10-24 18:02:41.042129","0.006280517578125","0.014624844214564676","0.0004877769115449633",False
"7","2024-10-24 18:02:40.764122","0.008074951171875","0.01462493411454584","0.0004878057673103264",False
"7","2024-10-24 18:02:40.485001","0.007476806640625001","0.01462505234029261","0.00048763926776965866",False
"7","2024-10-24 18:02:40.205654","0.007476806640625001","0.014625220030832938","0.0004874789817316009",False
"7","2024-10-24 18:02:39.926734","0.00777587890625","0.0146253877331315","0.0004873186846246465",False
"7","2024-10-24 18:02:39.646133","0.007476806640625001","0.014625538079119944","0.0004871479005301273",False
"7","2024-10-24 18:02:39.365486","0.00897216796875","0.014625705804392833","0.0004869875805315919",False
"7","2024-10-24 18:02:39.085651","0.009271240234375","0.01462563942914717","0.00048692212884277573",False
"7","2024-10-24 18:02:38.805997","0.008374023437500001","0.01462548202224244","0.0004869198486619451",False
"7","2024-10-24 18:02:38.527199","0.006878662109375","0.014625553449000855","0.00048677226746624003",False
"7","2024-10-24 18:02:38.247502","0.0056823730468750005","0.014625711782262138","0.0004866770250229347",False
"7","2024-10-24 18:02:37.966747","0.008673095703125001","0.014625674527250495","0.00048688878379289126",False
"7","2024-10-24 18:02:37.687934","0.00777587890625","0.014625684416069621","0.000486774884352335",False
"7","2024-10-24 18:02:37.408672","0.008074951171875","0.014625834817866355","0.0004866040253276955",False
"7","2024-10-24 18:02:37.128816","0.006280517578125","0.014625953117585404","0.00048643741081795446",False
"7","2024-10-24 18:02:36.853523","0.008374023437500001","0.014626043146753805","0.00048646620408677923",False
"7","2024-10-24 18:02:36.572805","0.006878662109375","0.01462611462230758","0.0004863185542735779",False
"7","2024-10-24 18:02:36.291936","0.006579589843750001","0.01462627301822771","0.0004862232747464539",False
"7","2024-10-24 18:02:36.011526","0.008074951171875","0.014626404609240638","0.0004861826668536278",False
"7","2024-10-24 18:02:35.731554","0.007476806640625001","0.014626522959405095","0.0004860159975598778",False
"7","2024-10-24 18:02:35.451544","0.009271240234375","0.01462669081632864","0.0004858555438913628",False
"7","2024-10-24 18:02:35.171261","0.007476806640625001","0.014626533372543495","0.0004858532031750389",False
"7","2024-10-24 18:02:34.890518","0.007476806640625001","0.014626701244577926","0.0004856927279863789",False
"7","2024-10-24 18:02:34.610097","0.0056823730468750005","0.01462686912839371","0.00048553224170559944",False
"7","2024-10-24 18:02:34.330311","0.006878662109375","0.014626831923070092","0.00048574405706864904",False
"7","2024-10-24 18:02:34.049541","0.006878662109375","0.014626990391889805","0.00048564873482247976",False
"7","2024-10-24 18:02:33.768631","0.008673095703125001","0.014627148869674847","0.0004855534094957547",False
"7","2024-10-24 18:02:33.487639","0.00777587890625","0.014627158834576683","0.0004854393677473619",False
"7","2024-10-24 18:02:33.208703","0.00777587890625","0.014627309380779142","0.00048526835649014086",False
"7","2024-10-24 18:02:32.92841","0.006878662109375","0.01462745993698691","0.00048509733332015737",False
"7","2024-10-24 18:02:32.649032","0.006878662109375","0.01462761846160382","0.0004850019691194996",False
"7","2024-10-24 18:02:32.367719","0.006280517578125","0.01462777699519193","0.00048490660183508026",False
"7","2024-10-24 18:02:32.087862","0.006878662109375","0.014627867142616581","0.0004849353846570273",False
"7","2024-10-24 18:02:31.81177","0.007476806640625001","0.01462802568957628","0.0004848400183773199",False
"7","2024-10-24 18:02:31.531235","0.006280517578125","0.01462819369282832","0.00048467943844261036",False
"7","2024-10-24 18:02:31.250675","0.0071777343750000005","0.014628283850959878","0.00048470823602497163",False
"7","2024-10-24 18:02:30.970409","0.006878662109375","0.014628454520369462","0.0004845728807423297",False
"7","2024-10-24 18:02:30.689806","0.0071777343750000005","0.014628613103189143","0.0004844775008682129",False
"7","2024-10-24 18:02:30.409892","0.0056823730468750005","0.014628783794728801","0.0004843421313414243",False
"7","2024-10-24 18:02:30.12921","0.006579589843750001","0.01462874656808633","0.0004845541239216211",False
"7","2024-10-24 18:02:29.853694","0.009271240234375","0.01462887831939248","0.00048451348657101243",False
"7","2024-10-24 18:02:29.5739","0.008074951171875","0.014628720969617499","0.0004845109422555909",False
"7","2024-10-24 18:02:29.294373","0.00777587890625","0.014628839542035095","0.00048434402894585813",False
"7","2024-10-24 18:02:29.01516","0.007476806640625001","0.014628990250922496","0.00048417286798601005",False
"7","2024-10-24 18:02:28.734809","0.006280517578125","0.014629158356587391","0.00048401220297016913",False
"7","2024-10-24 18:02:28.454702","0.006579589843750001","0.014629248566925804","0.0004840410176948709",False
"7","2024-10-24 18:02:28.176064","0.006280517578125","0.01462938037321903","0.0004840003503362609",False
"7","2024-10-24 18:02:27.897163","0.0071777343750000005","0.014629470579710611","0.00048402918981330523",False
"7","2024-10-24 18:02:27.617389","0.006280517578125","0.014629641363946707","0.0004838937631507674",False
"7","2024-10-24 18:02:27.337745","0.006280517578125","0.014629731573984634","0.00048392261738986527",False
"7","2024-10-24 18:02:27.059212","0.006579589843750001","0.01462982177977713","0.000483951486982691",False
"7","2024-10-24 18:02:26.780056","0.006878662109375","0.014629953600543928","0.0004839108489729021",False
"7","2024-10-24 18:02:26.500116","0.009271240234375","0.01463011229805875","0.0004838154376829804",False
"7","2024-10-24 18:02:26.219926","0.0071777343750000005","0.014629955004089746","0.0004838127730472904",False
"7","2024-10-24 18:02:25.939676","0.006878662109375","0.014630125842771293","0.00048367731434181653",False
"7","2024-10-24 18:02:25.660457","0.00777587890625","0.01463028457031932","0.00048358187901749103",False
"7","2024-10-24 18:02:25.384727","0.0071777343750000005","0.014630435425261927","0.00048341059146029923",False
"7","2024-10-24 18:02:25.104438","0.009271240234375","0.01463060629827393","0.00048327510702817107",False
"7","2024-10-24 18:02:24.824784","0.00538330078125","0.014630448989757263","0.0004832724174551736",False
"7","2024-10-24 18:02:24.545759","0.00777587890625","0.014630325846747701","0.00048359843146738093",False
"7","2024-10-24 18:02:24.267454","0.00777587890625","0.014630476732540601","0.0004834271119444058",False
"7","2024-10-24 18:02:23.988852","0.008673095703125001","0.014630627628379286","0.0004832557804682709",False
"7","2024-10-24 18:02:23.709921","0.006280517578125","0.014630637855301658","0.000483141361807396",False
"7","2024-10-24 18:02:23.428222","0.006579589843750001","0.01463072814130344","0.00048317022928119364",False
"7","2024-10-24 18:02:23.149122","0.007476806640625001","0.014630860063986981","0.0004831295505262857",False
"7","2024-10-24 18:02:22.87019","0.007476806640625001","0.014631028382386571","0.00048296871865144853",False
"7","2024-10-24 18:02:22.590785","0.0071777343750000005","0.014631196712622668","0.0004828078756390934",False
"7","2024-10-24 18:02:22.311278","0.007476806640625001","0.014631367681210167","0.0004826723195557143",False
"7","2024-10-24 18:02:22.031878","0.007476806640625001","0.014631536035325063","0.000482511455366561",False
"7","2024-10-24 18:02:21.751872","0.008374023437500001","0.014631704401280643","0.0004823505800361314",False
"7","2024-10-24 18:02:21.470785","0.0071777343750000005","0.014631776349627878","0.0004822023375350157",False
"7","2024-10-24 18:02:21.190735","0.00538330078125","0.014631947365182684","0.00048206673988911673",False
"7","2024-10-24 18:02:20.912717","0.006280517578125","0.014631824207820904","0.00048239290507450395",False
"7","2024-10-24 18:02:20.632749","0.00538330078125","0.014631914541056338","0.0004824218014064874",False
"7","2024-10-24 18:02:20.354063","0.007476806640625001","0.0146317913066939","0.00048274807760238965",False
"7","2024-10-24 18:02:20.073848","0.006280517578125","0.014631959728271589","0.0004825871717216495",False
"7","2024-10-24 18:02:19.79376","0.0071777343750000005","0.014632050045874766","0.00048261611579442174",False
"7","2024-10-24 18:02:19.514951","0.0071777343750000005","0.014632221102129809","0.0004824805194838756",False
"7","2024-10-24 18:02:19.234998","0.007476806640625001","0.014632392169930486","0.00048234491494031535",False
"7","2024-10-24 18:02:18.956449","0.00777587890625","0.01463256063804316","0.0004821839731637611",False
"7","2024-10-24 18:02:18.677434","0.006878662109375","0.014632711742408246","0.0004820124542986833",False
"7","2024-10-24 18:02:18.394739","0.0056823730468750005","0.014632870693735124","0.0004819169150982166",False
"7","2024-10-24 18:02:18.113145","0.006579589843750001","0.014632833383525869","0.0004821294199589604",False
"7","2024-10-24 18:02:17.833837","0.0071777343750000005","0.014632965416560199","0.0004820887615796469",False
"7","2024-10-24 18:02:17.554773","0.008673095703125001","0.014633136543727422","0.00048195312408341046",False
"7","2024-10-24 18:02:17.276014","0.0041870117187500005","0.014633146993156747","0.00048183842730624513",False
"7","2024-10-24 18:02:16.996632","0.006878662109375","0.014632531947191406","0.00048276845677623376",False
"7","2024-10-24 18:02:16.717717","0.006579589843750001","0.014632690910803662","0.0004826729499950635",False
"7","2024-10-24 18:02:16.437346","0.006280517578125","0.01463282293983104","0.0004826323357147921",False
"7","2024-10-24 18:02:16.157292","0.00777587890625","0.01463291325508661","0.0004826613970420456",False
"7","2024-10-24 18:02:15.877579","0.006280517578125","0.014633064462935216","0.0004824898039450243",False
"7","2024-10-24 18:02:15.597875","0.006280517578125","0.014633154786648757","0.00048251887259971246",False
"7","2024-10-24 18:02:15.317873","0.0059814453125","0.014633245106079648","0.00048254795669782236",False
"7","2024-10-24 18:02:15.038755","0.0071777343750000005","0.014633278915756203","0.00048266152023047643",False
"7","2024-10-24 18:02:14.760231","0.006579589843750001","0.014633450112566296","0.0004825258711082256",False
"7","2024-10-24 18:02:14.480145","0.0056823730468750005","0.014633582165300016","0.00048248529164938124",False
"7","2024-10-24 18:02:14.200701","0.0059814453125","0.014633544666949296","0.00048269815914428384",False
"7","2024-10-24 18:02:13.920011","0.0059814453125","0.014633578438803606","0.00048281180908525505",False
"7","2024-10-24 18:02:13.641556","0.007476806640625001","0.014633612194389621","0.0004829254890793451",False
"7","2024-10-24 18:02:13.36088","0.006579589843750001","0.014633780857578358","0.00048276444345196016",False
"7","2024-10-24 18:02:13.081774","0.007476806640625001","0.014633912910065243","0.0004827239122449905",False
"7","2024-10-24 18:02:12.803448","0.0059814453125","0.014634081596568652","0.0004825628486510103",False
"7","2024-10-24 18:02:12.523718","0.0071777343750000005","0.014634115351005957","0.00048267656925790603",False
"7","2024-10-24 18:02:12.243283","0.006579589843750001","0.014634286623310093","0.00048254089942151475",False
"7","2024-10-24 18:02:11.963347","0.006579589843750001","0.014634418696881465","0.0004825003774488511",False
"7","2024-10-24 18:02:11.682569","0.0059814453125","0.01463455077434967","0.0004824598601427853",False
"7","2024-10-24 18:02:11.401418","0.007476806640625001","0.014634584510946642","0.0004825736433067933",False
"7","2024-10-24 18:02:11.121576","0.00538330078125","0.01463475326310627","0.00048241254057995384",False
"7","2024-10-24 18:02:10.842107","0.008374023437500001","0.014634629502366443","0.0004827397984076328",False
"7","2024-10-24 18:02:10.5628","0.006579589843750001","0.014634701922555888","0.0004825910999145949",False
"7","2024-10-24 18:02:10.281545","0.0059814453125","0.014634834012737664","0.0004825506088035475",False
"7","2024-10-24 18:02:10.001616","0.0071777343750000005","0.014634867722272236","0.00048266447103153913",False
"7","2024-10-24 18:02:09.721668","0.006579589843750001","0.01463503907029404","0.0004825287751006489",False
"7","2024-10-24 18:02:09.442529","0.0071777343750000005","0.014635171170112973","0.00048248830006687206",False
"7","2024-10-24 18:02:09.161725","0.006280517578125","0.014635342539154248","0.0004823525924077237",False
"7","2024-10-24 18:02:08.884821","0.0071777343750000005","0.014635432839537194","0.000482381918637885",False
"7","2024-10-24 18:02:08.604884","0.008673095703125001","0.014635604227974507","0.000482246202186354",False
"7","2024-10-24 18:02:08.324762","0.006579589843750001","0.014635615053299557","0.00048213110259943785",False
"7","2024-10-24 18:02:08.046263","0.007476806640625001","0.014635747190608997","0.00048209061985822303",False
"7","2024-10-24 18:02:07.767227","0.006579589843750001","0.014635916068154778","0.0004819294278482541",False
"7","2024-10-24 18:02:07.486675","0.008673095703125001","0.014636048220811812","0.0004818889429877519",False
"7","2024-10-24 18:02:07.206963","0.006579589843750001","0.014636059073366098","0.00048177380070949134",False
"7","2024-10-24 18:02:06.926322","0.0056823730468750005","0.01463619124428755","0.00048173330557491414",False
"7","2024-10-24 18:02:06.646935","0.006878662109375","0.014636153562345072","0.00048194666522082333",False
"7","2024-10-24 18:02:06.366189","0.0059814453125","0.014636312773427845","0.00048185115193371836",False
"7","2024-10-24 18:02:06.085178","0.00478515625","0.01463634647879448","0.0004819651515245004",False
"7","2024-10-24 18:02:05.804787","0.007476806640625001","0.014636005684650743","0.00048256567129579663",False
"7","2024-10-24 18:02:05.525856","0.008074951171875","0.014636174635081517","0.0004824044436213294",False
"7","2024-10-24 18:02:05.247018","0.006579589843750001","0.014636294165617","0.0004822366279009114",False
"7","2024-10-24 18:02:04.967156","0.00777587890625","0.014636426335716494","0.00048219619631185984",False
"7","2024-10-24 18:02:04.687664","0.00777587890625","0.014636578000573936","0.0004820242507370658",False
